,date,token,token_name,weight,amount
38,2022-09-01,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.13555349709827,215802.42
39,2022-09-01,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.560811016215736,5783731900083314.0
40,2022-09-01,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.39346273748331,210110.51
41,2022-09-01,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.140395375442517,0.0
42,2022-09-01,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,17.060957495110753,82566738478378.69
43,2022-09-01,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.70881987864941,217.48
44,2022-08-31,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.737604620935215,218867.33
45,2022-08-31,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.202562721406302,5656824045634925.0
46,2022-08-31,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.650246996468187,210585.95
47,2022-08-31,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.140089246654643,0.0
48,2022-08-31,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.53446652837513,81034570965532.81
49,2022-08-31,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.7350298861605244,218.35
50,2022-08-30,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.419329577764152,199703.87
51,2022-08-30,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.79366990503604,5781487311072623.0
52,2022-08-30,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.475937052368874,222808.79
53,2022-08-30,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,7.251148497215604,0.0
54,2022-08-30,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.449667076030266,81757719955874.5
55,2022-08-30,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.610247891585065,213.73
56,2022-08-29,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.70181473702946,202220.79
57,2022-08-29,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,12.555651171256496,5311965142204013.0
58,2022-08-29,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.097063289598587,230015.91
59,2022-08-29,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,14.003850343759254,0.0
60,2022-08-29,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.40659745974063,81184029315074.64
61,2022-08-29,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,5.235022998615576,212.81
62,2022-08-28,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,17.554377906189238,141040.89
63,2022-08-28,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.050317567746799,5686293490025939.0
64,2022-08-28,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,35.82111560304213,287805.24
65,2022-08-28,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,14.181123934022656,0.0
66,2022-08-28,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.73431533536883,82952993468062.97
67,2022-08-28,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,4.658749653630342,187.79
68,2022-08-27,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.516425977343488,153017.75
69,2022-08-27,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.114900723841139,5784911145207020.0
70,2022-08-27,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,35.63509522069437,294484.59
71,2022-08-27,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,13.994300306900989,0.0
72,2022-08-27,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.996249617307939,82836975988103.83
73,2022-08-27,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.743028153912076,113.09
74,2022-08-26,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,17.741148792515187,150629.34
75,2022-08-26,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.789769650856067,5686283332442689.0
76,2022-08-26,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,36.64591463247166,311138.24
77,2022-08-26,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.272817334390284,0.0
78,2022-08-26,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,13.968612685992973,78683612045197.92
79,2022-08-26,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5817369037738316,108.19
80,2022-08-25,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,16.95424873548846,150070.38
81,2022-08-25,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.978263890157276,5375040702763424.0
82,2022-08-25,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,36.14635435079786,319949.14
83,2022-08-25,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.431763241041757,0.0
84,2022-08-25,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.895202120279247,77797824328000.92
85,2022-08-25,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.593532545444591,106.26
86,2022-08-25,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0006351167908121068,5621730700921.94
87,2022-08-24,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,20.599610750688388,181442.55
88,2022-08-24,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.928838717065576,5329519939897172.0
89,2022-08-24,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,32.67432805795132,287797.36
90,2022-08-24,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.415105743653061,0.0
91,2022-08-24,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.79052730790353,78652821077889.44
92,2022-08-24,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5915894227381244,105.66
93,2022-08-23,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,19.606082842007755,171394.83
94,2022-08-23,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.517255006543612,5386833719758528.0
95,2022-08-23,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,32.527085439221175,284349.21
96,2022-08-23,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.887324428036981,0.0
97,2022-08-23,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.868116136869089,78218275539697.14
98,2022-08-23,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.593436748054286,105.64
99,2022-08-23,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0006993992671004049,6114093161952.09
100,2022-08-22,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.315797304155264,154452.7
101,2022-08-22,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.079234992924937,5256718565070694.0
102,2022-08-22,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,33.628976640133374,283585.05
103,2022-08-22,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.427958207028965,0.0
104,2022-08-22,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.88202081342718,77236691127192.73
105,2022-08-22,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.6660120423302818,105.47
106,2022-08-21,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,18.628296097783778,157335.57
107,2022-08-21,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.069128574741962,5170470082031019.0
108,2022-08-21,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,33.90291402792639,286345.8
109,2022-08-21,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.328992745153126,0.0
110,2022-08-21,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.565129033534538,75882140641634.55
111,2022-08-21,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.5055395208602023,98.42
112,2022-08-20,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.03672026824243,200625.42
113,2022-08-20,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.938589939342048,5220987085510245.0
114,2022-08-20,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.842767034165263,232393.05
115,2022-08-20,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.101286618119538,0.0
116,2022-08-20,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.601389062505165,77266075330297.97
117,2022-08-20,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,2.4785025637203666,98.5
118,2022-08-20,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007445139051905294,6214176134796.09
119,2022-08-19,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.885071360016532,200106.78
120,2022-08-19,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.893358407831148,5176752894643722.0
121,2022-08-19,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.972168467079563,234348.08
122,2022-08-19,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,19.311607149680704,0.0
123,2022-08-19,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.912011249719129,77626814000384.94
124,2022-08-19,0x152b9d0fdc40c096757f570a51e494bd4b943e50,BTC.b,0.025039710513368833,1.0
125,2022-08-19,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007436551595580871,6230269957678.38
126,2022-08-18,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.491527767147268,221334.49
127,2022-08-18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.287546050561632,4943902289043029.0
128,2022-08-18,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.830594067727823,260547.44
129,2022-08-18,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.563128742040664,0.0
130,2022-08-18,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.826500958327317,77321938965316.0
131,2022-08-18,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000702414195291722,6347847595678.38
132,2022-08-17,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.530820031854525,216143.33
133,2022-08-17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.560295844939924,4888963647759047.0
134,2022-08-17,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,30.047252108402436,276000.29
135,2022-08-17,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.359760126871134,0.0
136,2022-08-17,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.501137669638263,77728593914200.48
137,2022-08-17,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000734218293716433,6744192801858.3
138,2022-08-16,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.917977436287256,221376.85
139,2022-08-16,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.837801432299338,4708753305536568.0
140,2022-08-16,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.531798235612836,273336.51
141,2022-08-16,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.19133730300126,0.0
142,2022-08-16,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.521085592799313,76459791534475.53
143,2022-08-15,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.59643102329856,255760.06
144,2022-08-15,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.314719399772308,3423837851080801.0
145,2022-08-15,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.847180172024494,276619.71
146,2022-08-15,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.281656989841203,0.0
147,2022-08-15,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.959273241954918,72788550544792.23
148,2022-08-15,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007391731085177037,6850558293858.3
149,2022-08-14,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.996160931203228,259268.73
150,2022-08-14,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.274861833854086,3369635142969362.0
151,2022-08-14,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.938686783341968,267997.34
152,2022-08-14,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.50539268462841,0.0
153,2022-08-14,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.284897766972307,73274338686239.95
154,2022-08-13,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,28.158169648349514,262373.3
155,2022-08-13,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.51211872674808,3364940009439912.5
156,2022-08-13,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.29896578285139,263685.21
157,2022-08-13,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.365472673735088,0.0
158,2022-08-13,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.66527316831593,73658660365267.72
159,2022-08-12,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,27.707753674529894,257214.12
160,2022-08-12,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.52506948571567,3328627823880915.5
161,2022-08-12,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.76755536926447,267052.38
162,2022-08-12,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.24264623293957,0.0
163,2022-08-12,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.756223117810585,74657613386297.03
164,2022-08-12,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.000752119739807744,6982010207912.08
165,2022-08-11,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.156468030077058,238448.47
166,2022-08-11,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.107459911765114,3226450072915414.5
167,2022-08-11,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.130796085052516,283795.6
168,2022-08-11,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.863648015193046,0.0
169,2022-08-11,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.74085238841168,76271010159327.28
170,2022-08-11,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0007755695005856443,7070272600387.87
171,2022-08-10,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.989674567145773,238655.09
172,2022-08-10,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,10.099227515690144,3186221577938747.0
173,2022-08-10,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.12727242126167,285832.05
174,2022-08-10,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.704268832413998,0.0
175,2022-08-10,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.078742413388763,79764908984047.6
176,2022-08-10,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008142500996497686,7477005017653.52
177,2022-08-09,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,26.383385890285407,236170.48
178,2022-08-09,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.764784895367795,4494034874574531.0
179,2022-08-09,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.1841234833573,252289.76
180,2022-08-09,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.86071409445528,0.0
181,2022-08-09,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,14.806162204988855,77774434421466.62
182,2022-08-09,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008294315453620246,7424644042800.23
183,2022-08-08,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.75071251175535,231764.9
184,2022-08-08,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.440003686513231,4327677245485609.0
185,2022-08-08,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.783447705074245,250060.19
186,2022-08-08,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.255255146315083,0.0
187,2022-08-08,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.769752755750238,80044190698383.14
188,2022-08-08,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008281945918570728,7454024409237.32
189,2022-08-07,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,25.748217172716373,230838.17
190,2022-08-07,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.264580186135554,4585333546038727.0
191,2022-08-07,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.896841773095236,250101.04
192,2022-08-07,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.85874115398389,0.0
193,2022-08-07,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.230760079652741,80369035003488.4
194,2022-08-07,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0008596344162044953,7706802803467.62
195,2022-08-06,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.53649647733584,217639.63
196,2022-08-06,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.488210163792075,4814637310294930.0
197,2022-08-06,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,28.30848321399147,251097.29
198,2022-08-06,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.9453193939252,0.0
199,2022-08-06,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.71980386478857,82526567618408.36
200,2022-08-06,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0016868861668465564,14962742307293.92
201,2022-08-05,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.94669086087962,210416.29
202,2022-08-05,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.20394586595882,5006470303772796.0
203,2022-08-05,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,27.86166655417054,244816.64
204,2022-08-05,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,17.490867926781668,0.0
205,2022-08-05,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.49508454995451,83500909919951.73
206,2022-08-05,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0017442422548401687,15326417342542.98
207,2022-08-04,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.953904540745658,212897.16
208,2022-08-04,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.907568803698105,5279021664941411.0
209,2022-08-04,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,29.360648349570443,260951.14
210,2022-08-04,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.480332211674828,0.0
211,2022-08-04,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.295788283560732,89873269079603.22
212,2022-08-04,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0017578107502338874,15623044736101.47
213,2022-08-03,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.722548817897348,209111.68
214,2022-08-03,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,14.496217431259428,5530360979299809.0
215,2022-08-03,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,30.103299004345963,265357.3
216,2022-08-03,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,16.472225804835734,0.0
217,2022-08-03,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.20387915597977,82939659921891.38
218,2022-08-03,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0018297856817574688,16129361354595.13
219,2022-08-02,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,24.516414255494833,229931.38
220,2022-08-02,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.71842787647993,5605819524793276.0
221,2022-08-02,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.097208309833828,291650.48
222,2022-08-02,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.498908495772167,0.0
223,2022-08-02,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.166568818618789,87056814116533.55
224,2022-08-02,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0024722438004507116,23186360612778.88
225,2022-08-01,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,23.558191958190832,220874.44
226,2022-08-01,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.487784998738189,5375253568653309.0
227,2022-08-01,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,31.85222446088844,298636.76
228,2022-08-01,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,15.764932645167908,0.0
229,2022-08-01,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,15.334142345014127,88168274012137.73
230,2022-08-01,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.002723592000503497,25535569366125.11
231,2022-07-31,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,21.488899273465176,197417.66
232,2022-07-31,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,AVAX,13.745286009450773,5313607019818907.0
233,2022-07-31,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,33.752631411485105,310084.08
234,2022-07-31,0x50b7545627a5162f82a992c33b87adc75187b218,WBTC.e,14.79845042469397,0.0
235,2022-07-31,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,16.211941725225024,88509981823588.9
236,2022-07-31,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,0.0027911556799515534,25642236071723.95
